# mesh name: mesh-1
# primitive scorer name: analysis_1_doseDeposit
# iX, iY, iZ, value [Gy]
24,25,21,1.527757543272848e-06
24,25,22,9.440687097986324e-07
24,25,23,9.206125213407212e-07
24,25,24,1.165066317438954e-06
24,25,25,1.971630918885644e-06
24,25,26,2.545259458738584e-06
24,25,27,1.208771534389077e-06
24,25,28,1.812943621262564e-06
24,25,29,1.161034382445013e-06
24,25,30,1.579504069393222e-06
24,25,31,1.403296305802718e-06
24,25,32,2.717039598886424e-06
24,25,33,1.634969527311958e-06
24,25,34,1.265073055555561e-06
24,25,35,1.393919372885187e-06
24,25,36,9.892265291845824e-07
24,25,37,9.312529924181653e-07
24,25,38,6.929425303703888e-07
24,25,39,1.17557824039352e-06
24,25,40,9.341385520102168e-07
24,25,41,1.549777988352506e-07
24,25,42,5.372729632196862e-07
24,25,43,1.195445023386113e-07
24,25,44,2.297341525351119e-07
24,25,45,2.2116316990428e-07
24,25,46,1.690352162816899e-07
24,25,47,5.084212474614511e-07
24,25,48,6.300614709041942e-07
24,25,49,1.211245635882619e-07
24,26,0,0
24,26,1,1.468393016195816e-07
24,26,2,7.687067848195975e-07
24,26,3,1.943378622593525e-07
24,26,4,2.404260557429204e-07
24,26,5,5.623465050984831e-07
24,26,6,2.139971127672729e-07
24,26,7,5.975288961833491e-07
24,26,8,3.961239773971651e-07
24,26,9,8.692145982831899e-07
24,26,10,1.57772443045878e-06
24,26,11,4.455699062372483e-07
24,26,12,1.031004516014605e-06
24,26,13,2.274976304475395e-06
24,26,14,1.94981067271674e-06
24,26,15,9.960938400352448e-07
24,26,16,5.416282566481681e-07
24,26,17,1.358096378711646e-06
24,26,18,2.296923139921488e-06
24,26,19,1.517561778831045e-06
24,26,20,1.900722552647395e-06
24,26,21,1.838854730469032e-06
24,26,22,1.454568544298553e-06
24,26,23,1.909007358882858e-06
24,26,24,2.234042844477835e-06
24,26,25,1.393823218902609e-06
24,26,26,1.259485170119724e-06
24,26,27,1.205635548268635e-06
24,26,28,1.630723168122689e-06
24,26,29,1.153989428712804e-06
24,26,30,2.123973649996519e-06
24,26,31,1.446589899320446e-06
24,26,32,1.474219515667033e-06
24,26,33,1.839608376157848e-06
24,26,34,1.759754866936471e-06
24,26,35,9.822544538884469e-07
24,26,36,2.051021556467488e-06
24,26,37,8.444712268701489e-07
24,26,38,8.32311430477691e-07
24,26,39,5.074512150733425e-07
24,26,40,9.193207129474507e-07
24,26,41,6.888689932223841e-07
24,26,42,4.639064712285613e-07
24,26,43,2.235784495187647e-07
24,26,44,7.509549308547462e-07
24,26,45,1.600673421599222e-07
24,26,46,0
24,26,47,1.453789440391759e-07
24,26,48,8.888749923630915e-08
24,26,49,3.556494015692747e-08
24,27,0,2.575805153635362e-09
24,27,1,1.112155587015375e-08
24,27,2,6.190980603270534e-07
24,27,3,2.20336245238997e-07
24,27,4,5.942002184726353e-07
24,27,5,2.971780305688718e-07
24,27,6,1.785859119422044e-07
24,27,7,5.202981870526374e-07
24,27,8,4.68742202374862e-07
24,27,9,2.969024518182351e-07
24,27,10,6.787510292202489e-07
24,27,11,1.211251749441983e-06
24,27,12,1.485164159760129e-06
24,27,13,5.687843561800846e-07
24,27,14,1.144156033091508e-06
24,27,15,1.107122922068514e-06
24,27,16,8.625538921221881e-07
24,27,17,8.929508635718469e-07
24,27,18,2.240264823213533e-06
24,27,19,1.979636451324088e-06
24,27,20,2.275532820020941e-06
24,27,21,2.340322797773469e-06
24,27,22,2.284570011681384e-06
24,27,23,2.155605145107945e-06
24,27,24,2.611694211247972e-06
24,27,25,1.737305184213599e-06
24,27,26,1.203394358449708e-06
24,27,27,2.02745459441951e-06
24,27,28,1.284578205422367e-06
24,27,29,2.044769998288047e-06
24,27,30,9.717568920599518e-07
24,27,31,2.92785407355901e-06
24,27,32,1.595530525078246e-06
24,27,33,1.321350085880414e-06
24,27,34,1.38800020984352e-06
24,27,35,1.134231393395506e-06
24,27,36,6.130269647453443e-07
24,27,37,1.167113150146009e-06
24,27,38,1.330541995196473e-06
24,27,39,7.2866843684113e-07
24,27,40,9.50768463406164e-07
24,27,41,1.363694233142122e-06
24,27,42,2.336098129579711e-07
24,27,43,0
24,27,44,1.935334575462885e-07
24,27,45,5.71320722553655e-08
24,27,46,4.297901379227378e-08
24,27,47,2.322864215711887e-07
24,27,48,2.188248100858392e-08
24,27,49,8.687062529340075e-09
24,28,0,0
24,28,1,7.210889192408776e-08
24,28,2,2.700505755797759e-07
24,28,3,2.649097689907889e-08
24,28,4,0
24,28,5,8.817810884497457e-07
24,28,6,2.680715591163258e-07
24,28,7,7.132554683797128e-07
24,28,8,2.209577113789134e-07
24,28,9,9.374086382035873e-07
24,28,10,1.112985582101958e-06
24,28,11,1.614831914614522e-06
24,28,12,1.017026183856608e-06
24,28,13,6.057637416693476e-07
24,28,14,1.4154578347794e-06
24,28,15,8.323567917582105e-07
24,28,16,3.597894445880048e-07
24,28,17,1.000908913620558e-06
24,28,18,1.980657814658817e-06
24,28,19,1.792327956865504e-06
24,28,20,1.957549406793924e-06
24,28,21,1.878902374895429e-06
24,28,22,1.664031812223425e-06
24,28,23,2.750337020399926e-06
24,28,24,1.614384744770379e-06
24,28,25,1.554627494151921e-06
24,28,26,2.35913511161536e-06
24,28,27,2.378309796990952e-06
24,28,28,2.168756092295387e-06
24,28,29,1.930608128564696e-06
24,28,30,1.490097647335226e-06
24,28,31,1.028416446893945e-06
24,28,32,1.002288663178363e-06
24,28,33,1.349506202836777e-06
24,28,34,1.258210613733944e-06
24,28,35,7.808088159285835e-07
24,28,36,3.986560043713598e-07
24,28,37,1.237590556334449e-06
24,28,38,1.341059024061604e-06
24,28,39,2.992099654896877e-07
24,28,40,4.719882826730454e-07
24,28,41,4.808992044078712e-07
24,28,42,6.328253094757158e-07
24,28,43,4.32659103947515e-08
24,28,44,1.752293600552288e-07
24,28,45,3.095964321020817e-07
24,28,46,8.243543274934203e-08
24,28,47,4.682848632929621e-07
24,28,48,4.973669172704196e-08
24,28,49,2.7386241689751e-05
24,29,0,0
24,29,1,0
24,29,2,2.365427030158961e-07
24,29,3,6.58918572736262e-07
24,29,4,2.329035944148926e-07
24,29,5,3.909297120972383e-07
24,29,6,1.877810326949749e-07
24,29,7,1.587011554413513e-07
24,29,8,5.503730083687946e-07
24,29,9,2.695191938684692e-07
24,29,10,1.787259759918966e-06
24,29,11,6.106980043465558e-07
24,29,12,1.3620373927157e-06
24,29,13,1.364897504583203e-06
24,29,14,4.973425225881045e-07
24,29,15,5.155979886485492e-07
24,29,16,1.242966580703836e-06
24,29,17,6.378852919240542e-07
24,29,18,1.299717197666287e-06
24,29,19,2.195280454928356e-06
24,29,20,7.098138229392162e-07
24,29,21,1.191864231548344e-06
24,29,22,2.753947671044913e-06
24,29,23,2.571203116739054e-06
24,29,24,2.625191628633655e-06
24,29,25,1.319134563893041e-06
24,29,26,1.475554807604168e-06
24,29,27,1.113028634351096e-06
24,29,28,1.490645205841277e-06
24,29,29,1.34585405592356e-06
24,29,30,6.83154325106179e-07
24,29,31,1.931025012007009e-06
24,29,32,1.512569310308169e-06
24,29,33,1.699999903514372e-06
24,29,34,2.377266899383314e-06
24,29,35,1.294704752017534e-06
24,29,36,1.236760243787022e-06
24,29,37,1.073248208337854e-06
24,29,38,6.680385815807545e-06
24,29,39,8.261111891262715e-07
24,29,40,5.789407313292432e-07
24,29,41,8.749956543173764e-08
24,29,42,3.284961743171213e-07
24,29,43,1.81038196567548e-07
24,29,44,8.451786838044732e-08
24,29,45,3.624500439009555e-07
24,29,46,9.954659884492511e-07
24,29,47,2.10323313545564e-07
24,29,48,0
24,29,49,0
24,30,0,0
24,30,1,0
24,30,2,2.86024405738168e-08
24,30,3,3.721070308360521e-07
24,30,4,1.487959365862351e-07
24,30,5,1.554832772006892e-07
24,30,6,7.170459851908235e-07
24,30,7,2.547070335498024e-07
24,30,8,7.197628259994844e-07
24,30,9,1.146060931439047e-06
24,30,10,1.305255334912383e-06
24,30,11,1.687990936154114e-06
24,30,12,9.496083564087787e-07
24,30,13,9.301035017231962e-07
24,30,14,8.005466730021515e-07
24,30,15,5.496557701729629e-07
24,30,16,1.885041599239883e-06
24,30,17,1.35982075083599e-06
24,30,18,1.114425859017481e-06
24,30,19,1.652996950594084e-06
24,30,20,1.683826701452183e-06
24,30,21,1.113603589285276e-06
24,30,22,9.336241204793459e-07
24,30,23,1.333499060708798e-06
24,30,24,2.668876514782471e-06
24,30,25,1.335072984010128e-06
24,30,26,9.157664825384296e-07
24,30,27,1.708756018529549e-06
24,30,28,2.45091647307316e-06
24,30,29,1.663255551664979e-06
24,30,30,7.446589119327363e-07
24,30,31,1.140020157786955e-06
24,30,32,1.223536341261082e-06
24,30,33,1.711004382608349e-06
24,30,34,1.400361114414856e-06
24,30,35,1.711143769016545e-06
24,30,36,1.822226564569998e-06
24,30,37,1.572336131854165e-06
24,30,38,4.914861074845013e-06
24,30,39,6.060209465894871e-07
24,30,40,3.594852005989729e-07
24,30,41,3.88404339245319e-07
24,30,42,2.019179884530847e-07
24,30,43,3.015749193679761e-07
24,30,44,1.611673213868175e-07
24,30,45,0
24,30,46,4.909953328155218e-07
24,30,47,1.629426601998601e-07
24,30,48,0
24,30,49,4.20933787596512e-05
24,31,0,0
24,31,1,1.828372764797549e-07
24,31,2,1.503208035798514e-07
24,31,3,1.252402577718604e-07
24,31,4,7.726606955977194e-08
24,31,5,6.029138157461828e-07
24,31,6,2.26688086521209e-07
24,31,7,4.432822399841182e-07
24,31,8,9.210519116467981e-07
24,31,9,5.62292806906567e-07
24,31,10,9.242012049438447e-07
24,31,11,5.630187268086843e-07
24,31,12,8.781294891532285e-07
24,31,13,1.262617619004336e-06
24,31,14,1.764764334605795e-06
24,31,15,7.710733163259435e-07
24,31,16,3.95064000827681e-07
24,31,17,1.3264782444752e-06
24,31,18,1.417901206222201e-06
24,31,19,1.745975882607857e-06
24,31,20,1.242621853246388e-06
24,31,21,2.622349794285163e-06
24,31,22,2.424407856564702e-06
24,31,23,2.664041456613718e-06
24,31,24,1.682170616635096e-06
24,31,25,2.395279508688846e-06
24,31,26,2.228645225204843e-06
24,31,27,2.861588794311658e-06
24,31,28,1.347899203731817e-06
24,31,29,8.386650403298111e-07
24,31,30,9.964587267616559e-07
24,31,31,1.604077397357925e-06
24,31,32,1.560847123680525e-06
24,31,33,1.643925104521095e-06
24,31,34,1.151679819744896e-06
24,31,35,2.499666147610472e-06
24,31,36,7.108380973548307e-07
24,31,37,1.039312392429796e-06
24,31,38,1.181817555596478e-06
24,31,39,7.353984136803511e-07
24,31,40,7.356231077358337e-07
24,31,41,7.682565736633633e-07
24,31,42,1.047144551527228e-06
24,31,43,7.904588676354931e-07
24,31,44,1.026444632611981e-06
24,31,45,1.324614293126972e-07
24,31,46,1.277741278653169e-07
24,31,47,1.360563988534561e-09
24,31,48,0
24,31,49,5.267034218237532e-08
24,32,0,3.676106458185393e-07
24,32,1,3.856110905324737e-07
24,32,2,1.640078515801593e-07
24,32,3,3.737887901323743e-07
24,32,4,1.07924604869704e-07
24,32,5,2.250336721744798e-07
24,32,6,7.423330717704153e-07
24,32,7,3.974120260976993e-07
24,32,8,8.967438694631301e-07
24,32,9,2.503340772165765e-07
24,32,10,1.147157113698746e-06
24,32,11,1.22291022011013e-06
24,32,12,8.863036574625296e-07
24,32,13,2.75684042341785e-07
24,32,14,1.574300672251201e-06
24,32,15,4.84233819534663e-07
24,32,16,7.261691953282616e-07
24,32,17,1.630430567591079e-06
24,32,18,1.778349502269605e-06
24,32,19,1.538193440931269e-06
24,32,20,1.904499730129409e-06
24,32,21,1.699431690121692e-06
24,32,22,1.529695488049325e-06
24,32,23,1.751900440486608e-06
24,32,24,2.069224248781839e-06
24,32,25,1.949100836403277e-06
24,32,26,8.732964941704982e-07
24,32,27,1.881087345721006e-06
24,32,28,3.221080509065384e-06
24,32,29,1.407870181460653e-06
24,32,30,6.548761570148194e-07
24,32,31,1.773136448349132e-06
24,32,32,1.292197606063762e-06
24,32,33,1.337954366678398e-06
24,32,34,1.260526991553444e-06
24,32,35,9.114660234507808e-07
24,32,36,6.063758947119562e-07
24,32,37,9.078697037111347e-07
24,32,38,9.481207063712973e-07
24,32,39,1.853693549964252e-07
24,32,40,5.739521266827433e-07
24,32,41,3.438820888583487e-07
24,32,42,0
24,32,43,0
24,32,44,0
24,32,45,8.396617830309544e-08
24,32,46,3.147507263502084e-07
24,32,47,1.923877106323962e-07
24,32,48,8.396911656559971e-08
24,32,49,0
24,33,0,1.627110798198385e-06
24,33,1,4.929395431422312e-07
24,33,2,3.797828316043698e-07
24,33,3,2.258578441427916e-07
24,33,4,2.412156113782407e-07
24,33,5,0
24,33,6,4.031606642417144e-07
24,33,7,6.943130903502716e-07
24,33,8,4.128202258034593e-09
24,33,9,2.962310715915361e-07
24,33,10,5.462817973166451e-07
24,33,11,2.3391137712136e-07
24,33,12,3.359477725354166e-07
24,33,13,4.06554066982254e-07
24,33,14,6.40857361266688e-07
24,33,15,1.240430971487936e-06
24,33,16,1.26838560913799e-06
24,33,17,1.92299794229615e-06
24,33,18,1.051459526128433e-06
24,33,19,1.540182955568144e-06
24,33,20,1.485706561183699e-06
24,33,21,2.070800888692639e-06
24,33,22,1.300120785450219e-06
24,33,23,1.876939902350188e-06
24,33,24,1.812592440600165e-06
24,33,25,2.949512543368698e-06
24,33,26,5.736636512562557e-07
24,33,27,1.611559663383101e-06
24,33,28,1.505584404087579e-06
24,33,29,1.233606320445093e-06
24,33,30,1.049427461044024e-06
24,33,31,1.005849684449738e-06
24,33,32,1.192608398937777e-06
24,33,33,1.224871926745127e-06
24,33,34,1.485552186262128e-06
24,33,35,5.877356273428148e-07
24,33,36,2.095653313144678e-07
24,33,37,6.814424497069839e-07
24,33,38,5.02537979157823e-07
24,33,39,7.379023900107711e-07
24,33,40,5.933441653543659e-07
24,33,41,5.083085471600062e-07
24,33,42,2.186913245366625e-08
24,33,43,1.698437659336277e-07
24,33,44,2.082832629757068e-07
24,33,45,0
24,33,46,0
24,33,47,0
24,33,48,0
24,33,49,4.432868171976624e-05
24,34,0,3.979401573439986e-05
24,34,1,2.675674785854783e-07
24,34,2,0
24,34,3,0
24,34,4,3.339179819207382e-07
24,34,5,1.836474298990737e-07
24,34,6,2.719920127931659e-07
24,34,7,4.494279187460115e-07
24,34,8,4.119275588267115e-07
24,34,9,2.508339684780198e-07
24,34,10,2.154426628873133e-07
24,34,11,7.706867372236787e-07
24,34,12,2.437233609457725e-07
24,34,13,2.123147971690454e-07
24,34,14,2.720005866721637e-07
24,34,15,6.245727343749027e-07
24,34,16,2.153113126583009e-06
24,34,17,1.905062284464512e-06
24,34,18,1.008908100422094e-06
24,34,19,1.297765933011178e-06
24,34,20,2.210045235959358e-06
24,34,21,1.39419142429115e-06
24,34,22,1.736419242506908e-06
24,34,23,9.082792597792883e-07
24,34,24,1.644501538396148e-06
24,34,25,7.576509149693249e-07
24,34,26,1.043715444611732e-06
24,34,27,9.390985117231362e-07
24,34,28,1.057917563646502e-06
24,34,29,1.106742803079828e-06
24,34,30,6.838837145313579e-07
24,34,31,5.891345089496742e-07
24,34,32,1.130205160144707e-06
24,34,33,1.018461208856121e-06
24,34,34,6.179537533900775e-07
24,34,35,1.441192264134418e-06
24,34,36,3.684964680409551e-07
24,34,37,4.340566789025842e-07
24,34,38,9.681471548848494e-07
24,34,39,2.888713064077425e-07
24,34,40,2.197603936757199e-07
24,34,41,5.833413323464056e-07
24,34,42,4.682089262045257e-07
24,34,43,3.313609780856369e-07
24,34,44,2.261103173060212e-07
24,34,45,0
24,34,46,0
24,34,47,0
24,34,48,1.314709806161289e-07
24,34,49,0
24,35,0,2.083374301690537e-08
24,35,1,2.842639783207681e-07
24,35,2,0
24,35,3,0
24,35,4,1.33292289962283e-07
24,35,5,8.827494763729885e-08
24,35,6,1.392870289048291e-07
24,35,7,3.259376274975978e-07
24,35,8,4.666562048979812e-07
24,35,9,1.706501502092099e-07
24,35,10,4.571725502675367e-07
24,35,11,4.298505302896322e-07
24,35,12,2.921650329489168e-07
24,35,13,9.301921288332212e-07
24,35,14,5.172174109839232e-07
24,35,15,8.302896534639607e-07
24,35,16,1.144543492723649e-06
24,35,17,1.502900574849934e-06
24,35,18,1.223176477586195e-06
24,35,19,1.47585447954383e-06
24,35,20,9.634148434520582e-07
24,35,21,1.196987901069246e-06
24,35,22,1.26831364858376e-06
24,35,23,1.089520362700329e-06
24,35,24,1.007858714488996e-06
24,35,25,1.512632387119301e-06
24,35,26,8.96331900126116e-07
24,35,27,6.761732459359151e-07
24,35,28,1.448828665582014e-06
24,35,29,1.223099695852595e-06
24,35,30,6.937039409542057e-07
24,35,31,1.002870283539855e-06
24,35,32,1.405285927776671e-06
24,35,33,1.888747485515311e-06
24,35,34,4.881472553022119e-07
24,35,35,3.173594072971559e-07
24,35,36,6.253682320639361e-07
24,35,37,4.350415995654736e-07
24,35,38,8.722789493198677e-07
24,35,39,1.058585739419279e-06
24,35,40,6.249914560665805e-07
24,35,41,2.788675429402119e-07
24,35,42,9.024193815725323e-07
24,35,43,8.61619157820421e-07
24,35,44,1.284052469158315e-07
24,35,45,8.611457926856479e-08
24,35,46,7.541840405000248e-08
24,35,47,1.680999567042606e-07
24,35,48,1.122214134212994e-10
24,35,49,0.0001999232731201081
24,36,0,0
24,36,1,2.011213769854318e-07
24,36,2,0
24,36,3,0
24,36,4,1.214651758773668e-08
24,36,5,1.024893166828843e-07
24,36,6,5.033805224122967e-08
24,36,7,8.844615747286521e-08
24,36,8,2.320185141932203e-07
24,36,9,5.009091965089501e-07
24,36,10,1.669063477702838e-07
24,36,11,7.07532678905897e-07
24,36,12,7.140271644063059e-07
24,36,13,2.524534380265084e-07
24,36,14,8.372165172884257e-07
24,36,15,1.012732426450626e-06
24,36,16,3.979393937126232e-07
24,36,17,1.313642557545656e-06
24,36,18,1.11717228489548e-06
24,36,19,9.75154338205189e-07
24,36,20,1.615983509957905e-06
24,36,21,8.9108460167219e-07
24,36,22,1.193147117996316e-06
24,36,23,9.269943976456844e-07
24,36,24,8.099654029844663e-07
24,36,25,1.202792251014592e-06
24,36,26,6.57658784382603e-07
24,36,27,7.173522835371874e-07
24,36,28,8.217231472446464e-07
24,36,29,1.187758134107893e-06
24,36,30,2.149548363242171e-07
24,36,31,5.294355560629382e-07
24,36,32,1.065351611470995e-06
24,36,33,8.546797639117959e-07
24,36,34,1.019836171665419e-06
24,36,35,3.288041389847975e-07
24,36,36,3.962174169815359e-07
24,36,37,1.372710494545982e-07
24,36,38,5.593296453978497e-07
24,36,39,2.351755441520069e-07
24,36,40,7.262224281438156e-07
24,36,41,8.92949259646715e-07
24,36,42,1.936980893568749e-07
24,36,43,1.015266440642051e-06
24,36,44,6.632360260832803e-08
24,36,45,0
24,36,46,0
24,36,47,3.937639542627223e-09
24,36,48,1.095428766487387e-07
24,36,49,2.164907375057929e-06
24,37,0,0
24,37,1,1.082889593579221e-07
24,37,2,7.613829085922281e-09
24,37,3,2.295674670510817e-07
24,37,4,1.102267156486836e-07
24,37,5,0
24,37,6,1.039741579750148e-07
24,37,7,5.974253969137153e-08
24,37,8,3.432392934680841e-07
24,37,9,6.496940690901503e-07
24,37,10,3.800139839684032e-07
24,37,11,6.701367559961771e-07
24,37,12,1.599952034102497e-06
24,37,13,2.50186594415532e-07
24,37,14,7.767307909915428e-07
24,37,15,5.439787394369043e-07
24,37,16,7.713566188824087e-07
24,37,17,6.622059202706149e-07
24,37,18,1.834021725742418e-06
24,37,19,5.882301871889039e-07
24,37,20,1.532362249481559e-06
24,37,21,3.054271482388792e-07
24,37,22,1.207957263270961e-06
24,37,23,8.875030865653002e-07
24,37,24,4.966444424013404e-07
24,37,25,5.985928740372565e-07
24,37,26,7.445543458745125e-07
24,37,27,1.91574635079118e-06
24,37,28,1.012617481675595e-06
24,37,29,1.171851485705185e-06
24,37,30,3.758259884213627e-07
24,37,31,1.424085285875085e-06
24,37,32,1.444646780759589e-06
24,37,33,7.39458942774678e-07
24,37,34,5.582003223299819e-07
24,37,35,8.125627550394015e-07
24,37,36,6.556553021192575e-07
24,37,37,9.437121455984427e-07
24,37,38,7.535336539734266e-07
24,37,39,2.970627591710923e-07
24,37,40,5.749005462432591e-07
24,37,41,1.347452464438232e-08
24,37,42,0
24,37,43,1.356239063208553e-07
24,37,44,2.046020706667053e-07
24,37,45,2.255381275016361e-07
24,37,46,2.696400896293835e-07
24,37,47,1.347243744640649e-07
24,37,48,4.004054369385175e-09
24,37,49,2.34276688095652e-07
24,38,0,1.384829768455594e-07
24,38,1,0
24,38,2,6.665199086119784e-08
24,38,3,3.523509221235939e-07
24,38,4,8.01645482454417e-08
24,38,5,1.572239573160777e-08
24,38,6,2.947064556029342e-07
24,38,7,1.783193137995597e-07
24,38,8,5.332088865868065e-07
24,38,9,2.611428141448935e-07
24,38,10,4.771570573162161e-07
24,38,11,1.001592735243791e-06
24,38,12,1.128197915466023e-06
24,38,13,1.384080671706336e-06
24,38,14,5.983855453322121e-07
24,38,15,3.949292882454202e-07
24,38,16,5.653763147221934e-07
24,38,17,4.990049727693589e-07
24,38,18,4.556409889006146e-07
24,38,19,6.791964133617917e-07
24,38,20,7.396193360697439e-07
24,38,21,5.745628935926438e-07
24,38,22,8.093138313347581e-07
24,38,23,1.309082993872349e-06
24,38,24,1.37065591547939e-06
24,38,25,1.62142607122531e-06
24,38,26,9.975431910801895e-07
24,38,27,1.11999996744117e-06
24,38,28,1.053531113574832e-06
24,38,29,1.222896084170137e-06
24,38,30,3.154753040341484e-07
24,38,31,5.334153332695625e-07
24,38,32,5.780740233755968e-07
24,38,33,8.326400472078364e-07
24,38,34,5.953533028913535e-07
24,38,35,2.034220237021344e-07
24,38,36,7.412312282427528e-07
24,38,37,4.095606310739698e-07
24,38,38,3.053546102857021e-07
24,38,39,2.371419129505262e-07
24,38,40,3.095945466804914e-07
24,38,41,4.951745822262509e-07
24,38,42,0
24,38,43,1.67024804518542e-07
24,38,44,2.290620605768822e-08
24,38,45,2.098991851209264e-07
24,38,46,1.507685427362816e-07
24,38,47,6.901653854891158e-08
24,38,48,0
24,38,49,4.712268330260262e-05
24,39,0,0
24,39,1,1.170156705257328e-08
24,39,2,0
24,39,3,0
24,39,4,1.526887534355671e-08
24,39,5,2.393268642769426e-07
